Date	Time	Temp OUT	Hi temp	Low Temp	Out Hum	Dew Pt.	Wind Speed	Wind Dir	Wind Run	Hi Speed	Hi Dir	Wind Chill	Heat Index	THW Index	THSW Index	Bar	Rain	Rain Rate	Solar Rad	Solar Energy	Hi Solar Rad	UVI	UV Dose	Hi UV	Heat D-D	Cool D-D	In Temp	In Hum	In Dew	In Heat	In EMC	In Air Density	ET	Wind Samp	Wind TX	ISS Recept	Arc Int.	Dat	Dia	Year	Mês
2025-01-05	0:10	27.2	27.3	27.2	73.0	22.0	1.3	135.0	0.8	4.9	135.0	27.2	29.4	29.4	28.4	1002.9	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.062	22.1	61	14.2	22.1	11.18	1.1647	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	0:20	27.2	27.2	27.1	73.0	21.9	1.3	135.0	0.8	5.4	135.0	27.2	29.3	29.3	28.3	1002.7	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.061	22.1	62	14.4	22.0	11.32	1.1646	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	0:30	27.0	27.2	27.0	73.0	21.7	1.3	135.0	0.8	4.0	135.0	27.0	29.1	29.1	28.1	1002.7	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.06	22.1	63	14.7	22.1	11.52	1.1642	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	0:40	27.1	27.1	27.0	73.0	21.8	0.9	135.0	0.54	4.0	135.0	27.1	29.2	29.2	28.2	1002.5	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.061	22.1	64	14.9	22.1	11.65	1.1637	0.0	229	2	100.0	10	01/05/25	5	2025	1
2025-01-05	0:50	26.9	27.1	26.9	73.0	21.7	0.9	135.0	0.54	2.2	135.0	26.9	28.9	28.9	27.9	1002.5	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.06	22.1	64	14.9	22.1	11.65	1.1637	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	1:00	26.9	26.9	26.9	73.0	21.7	0.9	135.0	0.54	3.6	135.0	26.9	28.9	28.9	27.9	1002.4	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.06	22.1	64	15.0	22.2	11.65	1.1633	0.05	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	1:10	26.9	26.9	26.9	73.0	21.7	0.9	135.0	0.54	4.0	135.0	26.9	28.9	28.9	27.9	1002.3	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.06	22.1	62	14.5	22.1	11.31	1.1637	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	1:20	26.9	26.9	26.9	73.0	21.6	0.9	135.0	0.54	3.1	135.0	26.9	28.8	28.8	27.8	1002.3	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.059	22.1	63	14.7	22.1	11.52	1.1637	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	1:30	26.8	26.9	26.8	73.0	21.6	0.9	135.0	0.54	2.2	135.0	26.8	28.8	28.8	27.8	1002.2	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.059	22.0	61	14.1	21.9	11.19	1.1645	0.0	229	2	100.0	10	01/05/25	5	2025	1
2025-01-05	1:40	26.8	26.8	26.7	73.0	21.5	0.9	135.0	0.54	3.1	135.0	26.8	28.7	28.7	27.7	1002.1	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.059	22.1	62	14.4	22.0	11.32	1.1638	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	1:50	26.7	26.8	26.7	73.0	21.4	0.9	135.0	0.54	4.0	135.0	26.7	28.4	28.4	27.4	1001.9	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.058	22.1	62	14.4	22.0	11.32	1.1636	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	2:00	26.6	26.7	26.6	73.0	21.4	0.4	135.0	0.27	1.8	135.0	26.6	28.4	28.4	27.4	1002.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.057	22.1	60	13.9	21.9	11.02	1.1643	0.03	229	2	100.0	10	01/05/25	5	2025	1
2025-01-05	2:10	26.6	26.6	26.6	73.0	21.4	0.4	135.0	0.27	3.1	135.0	26.6	28.4	28.4	27.4	1002.1	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.057	21.9	63	14.6	21.9	11.52	1.1641	0.0	226	2	100.0	10	01/05/25	5	2025	1
2025-01-05	2:20	26.6	26.6	26.6	73.0	21.3	0.4	135.0	0.27	1.8	135.0	26.6	28.3	28.3	27.3	1002.2	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.057	22.0	64	14.9	22.1	11.65	1.1635	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	2:30	26.7	26.7	26.6	73.0	21.4	0.4	135.0	0.27	2.2	135.0	26.7	28.4	28.4	27.4	1002.2	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.058	22.0	62	14.4	21.9	11.32	1.1642	0.0	225	2	100.0	10	01/05/25	5	2025	1
2025-01-05	2:40	26.7	26.7	26.6	73.0	21.4	0.0	135.0	0.0	1.3	135.0	26.7	28.4	28.4	27.4	1002.2	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.058	22.0	62	14.4	21.9	11.32	1.1642	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	2:50	26.6	26.7	26.6	73.0	21.4	0.0	135.0	0.0	1.8	135.0	26.6	28.4	28.4	27.4	1002.2	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.057	21.9	63	14.6	21.9	11.52	1.1642	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	3:00	26.7	26.7	26.6	73.0	21.5	0.0	135.0	0.0	1.3	135.0	26.7	28.6	28.6	27.6	1002.3	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.058	21.9	64	14.8	21.9	11.65	1.164	0.03	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	3:10	26.7	26.7	26.7	73.0	21.5	0.4	135.0	0.27	3.1	135.0	26.7	28.6	28.6	27.6	1002.4	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.058	21.9	65	15.1	22.0	11.85	1.1638	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	3:20	26.7	26.8	26.7	73.0	21.5	0.4	135.0	0.27	1.8	135.0	26.7	28.6	28.6	27.6	1002.4	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.058	21.9	66	15.3	22.1	12.12	1.1634	0.0	226	2	100.0	10	01/05/25	5	2025	1
2025-01-05	3:30	26.6	26.7	26.6	73.0	21.4	0.4	135.0	0.27	2.2	135.0	26.6	28.4	28.4	27.4	1002.5	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.057	21.9	66	15.2	22.0	12.12	1.1639	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	3:40	26.6	26.6	26.6	73.0	21.4	0.4	135.0	0.27	2.2	135.0	26.6	28.4	28.4	27.4	1002.5	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.057	21.9	63	14.6	21.9	11.52	1.1646	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	3:50	26.6	26.6	26.6	73.0	21.3	0.4	135.0	0.27	3.6	135.0	26.6	28.3	28.3	27.3	1002.6	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.057	21.9	66	15.3	22.1	12.12	1.1637	0.0	229	2	100.0	10	01/05/25	5	2025	1
2025-01-05	4:00	26.4	26.6	26.4	73.0	21.2	0.0	135.0	0.0	2.2	135.0	26.4	28.1	28.1	27.1	1002.7	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.056	21.9	65	15.1	22.0	11.85	1.1642	0.03	226	2	100.0	10	01/05/25	5	2025	1
2025-01-05	4:10	26.4	26.4	26.4	73.0	21.2	0.4	135.0	0.27	1.3	135.0	26.4	28.1	28.1	27.1	1002.8	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.056	21.9	65	15.1	22.0	11.85	1.1643	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	4:20	26.4	26.4	26.4	73.0	21.2	0.0	135.0	0.0	0.9	135.0	26.4	28.1	28.1	27.1	1002.9	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.056	21.9	63	14.6	21.9	11.52	1.165	0.0	229	2	100.0	10	01/05/25	5	2025	1
2025-01-05	4:30	26.4	26.4	26.3	73.0	21.2	0.0	135.0	0.0	0.9	135.0	26.4	28.1	28.1	27.1	1003.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.056	21.9	66	15.3	22.1	12.12	1.1642	0.0	226	2	100.0	10	01/05/25	5	2025	1
2025-01-05	4:40	26.4	26.4	26.4	73.0	21.2	0.0	135.0	0.0	1.3	135.0	26.4	28.1	28.1	27.1	1003.2	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.056	22.0	67	15.6	22.2	12.32	1.1638	0.0	229	2	100.0	10	01/05/25	5	2025	1
2025-01-05	4:50	26.7	26.7	26.4	73.0	21.4	0.4	135.0	0.27	1.8	135.0	26.7	28.4	28.4	27.4	1003.3	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.058	21.9	65	15.1	22.0	11.85	1.1649	0.0	226	2	100.0	10	01/05/25	5	2025	1
2025-01-05	5:00	26.8	26.8	26.7	73.0	21.5	0.4	135.0	0.27	2.2	135.0	26.8	28.7	28.7	27.7	1003.3	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.059	21.9	67	15.5	22.1	12.32	1.1643	0.03	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	5:10	26.7	26.8	26.7	73.0	21.5	0.4	135.0	0.27	3.6	135.0	26.7	28.6	28.6	27.6	1003.5	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.058	21.9	65	15.1	22.0	11.85	1.1651	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	5:20	26.6	26.7	26.6	73.0	21.3	0.0	135.0	0.0	1.3	135.0	26.6	28.3	28.3	27.3	1003.6	0.0	0.0	1	0.01	5	0.0	0.0	0.0	0.0	0.057	21.9	66	15.3	22.1	12.12	1.1649	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	5:30	26.4	26.6	26.4	73.0	21.2	0.0	135.0	0.0	0.9	135.0	26.4	28.1	28.1	27.2	1003.6	0.0	0.0	11	0.16	18	0.0	0.0	0.0	0.0	0.056	21.9	64	14.8	21.9	11.65	1.1655	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	5:40	26.5	26.5	26.4	73.0	21.3	0.0	135.0	0.0	1.3	135.0	26.5	28.2	28.2	27.6	1003.7	0.0	0.0	32	0.46	47	0.0	0.0	0.0	0.0	0.057	21.9	67	15.5	22.1	12.32	1.1647	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	5:50	26.8	26.8	26.5	73.0	21.5	0.0	135.0	0.0	0.9	135.0	26.8	28.7	28.7	28.5	1003.9	0.0	0.0	68	0.97	76	0.0	0.0	0.0	0.0	0.059	21.9	67	15.5	22.1	12.32	1.1649	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	6:00	27.2	27.2	26.8	73.0	21.9	0.0	135.0	0.0	2.2	135.0	27.2	29.3	29.3	29.6	1003.9	0.0	0.0	100	1.43	160	0.0	0.0	0.0	0.0	0.061	21.9	67	15.5	22.1	12.32	1.1649	0.03	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	6:10	27.7	27.7	27.2	73.0	22.4	0.9	135.0	0.54	4.5	135.0	27.7	30.4	30.4	32.9	1003.9	0.0	0.0	138	1.98	169	0.0	0.0	0.0	0.0	0.065	21.9	67	15.5	22.1	12.32	1.165	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	6:20	28.3	28.3	27.7	81.0	24.7	1.3	135.0	0.8	4.0	135.0	28.3	33.2	33.2	37.8	1004.1	0.0	0.0	233	3.34	287	0.0	0.0	0.0	0.0	0.069	21.9	66	15.3	22.1	12.12	1.1654	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	6:30	27.1	28.3	27.1	73.0	21.9	0.9	135.0	0.54	2.2	135.0	27.1	29.2	29.2	35.1	1004.2	0.0	0.0	307	4.4	316	0.0	0.0	0.5	0.0	0.061	21.9	67	15.5	22.0	12.32	1.1655	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	6:40	26.9	27.1	26.8	73.0	21.6	0.4	135.0	0.27	3.1	135.0	26.9	28.8	28.8	34.5	1004.2	0.0	0.0	320	4.59	341	0.6	0.04	0.6	0.0	0.059	21.9	66	15.2	22.0	12.12	1.1659	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	6:50	27.4	27.4	26.9	73.0	22.2	0.4	135.0	0.27	1.8	135.0	27.4	29.9	29.9	36.1	1004.4	0.0	0.0	367	5.26	411	0.7	0.05	0.8	0.0	0.063	21.9	69	15.9	22.1	12.82	1.1652	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	7:00	27.4	27.6	27.4	73.0	22.1	0.0	135.0	0.0	1.3	135.0	27.4	29.8	29.8	33.2	1004.6	0.0	0.0	189	2.71	410	0.8	0.06	1.0	0.0	0.063	21.9	69	15.9	22.1	12.82	1.1654	0.18	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	7:10	27.5	27.6	27.4	73.0	22.2	0.0		0.0	0.0		27.5	30.0	30.0	34.2	1004.6	0.0	0.0	245	3.51	415	1.0	0.07	1.1	0.0	0.064	21.9	69	15.9	22.1	12.82	1.1655	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	7:20	27.9	27.9	27.6	73.0	22.6	0.0		0.0	0.0		27.9	30.8	30.8	35.0	1004.7	0.0	0.0	255	3.66	371	1.3	0.09	1.6	0.0	0.066	21.9	69	15.9	22.1	12.82	1.1656	0.0	229	2	100.0	10	01/05/25	5	2025	1
2025-01-05	7:30	28.4	28.4	27.9	73.0	23.1	0.0		0.0	0.0		28.4	32.1	32.1	39.5	1005.0	0.0	0.0	570	8.17	603	1.7	0.12	2.0	0.0	0.07	21.9	68	15.8	22.2	12.55	1.1659	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	7:40	29.8	29.8	28.4	89.0	27.8	0.0	135.0	0.0	2.2	135.0	29.8	39.2	39.2	45.8	1005.0	0.0	0.0	525	7.53	554	2.2	0.16	2.3	0.0	0.079	21.9	68	15.7	22.1	12.55	1.1662	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	7:50	30.0	30.1	29.8	100.0	30.0	1.3	135.0	0.8	4.0	135.0	30.0	45.1	45.1	51.9	1005.1	0.0	0.0	540	7.74	550	2.5	0.18	2.6	0.0	0.081	21.9	65	15.0	21.9	11.85	1.1673	0.0	229	2	100.0	10	01/05/25	5	2025	1
2025-01-05	8:00	29.9	30.1	29.9	100.0	29.9	1.8	135.0	1.07	4.9	135.0	29.9	44.5	44.5	51.4	1005.2	0.0	0.0	555	7.96	570	2.8	0.2	3.0	0.0	0.08	21.9	65	15.1	22.0	11.85	1.167	0.3	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	8:10	30.2	30.2	29.9	100.0	30.2	1.3	135.0	0.8	4.0	135.0	30.2	46.7	46.7	53.7	1005.2	0.0	0.0	594	8.52	606	3.2	0.23	3.4	0.0	0.083	21.9	66	15.2	22.0	12.12	1.1671	0.0	229	2	100.0	10	01/05/25	5	2025	1
2025-01-05	8:20	30.2	30.2	30.1	100.0	30.2	1.8	135.0	1.07	4.0	135.0	30.2	46.3	46.3	53.4	1005.4	0.0	0.0	621	8.9	636	3.6	0.26	3.7	0.0	0.082	21.9	67	15.5	22.1	12.32	1.1667	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	8:30	30.3	30.3	30.1	100.0	30.3	1.3	135.0	0.8	4.0	135.0	30.3	47.1	47.1	54.2	1005.4	0.0	0.0	663	9.5	682	3.9	0.28	4.2	0.0	0.083	21.9	68	15.8	22.2	12.55	1.1663	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	8:40	30.6	30.6	30.3	100.0	30.6	1.3	135.0	0.8	4.5	135.0	30.6	49.2	49.2	56.3	1005.4	0.0	0.0	686	9.83	700	4.4	0.31	4.6	0.0	0.085	22.0	66	15.4	22.1	12.12	1.1667	0.0	201	2	90.5	10	01/05/25	5	2025	1
2025-01-05	8:50	30.7	30.7	30.6	100.0	30.7	1.8	135.0	1.07	3.6	135.0	30.7	50.8	50.8	58.0	1005.6	0.0	0.0	717	10.28	733	4.6	0.33	5.0	0.0	0.086	22.0	64	14.9	22.1	11.65	1.1675	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	9:00	30.6	30.7	30.6	100.0	30.6	1.3	135.0	0.8	4.0	135.0	30.6	49.7	49.7	56.6	1005.6	0.0	0.0	788	11.3	858	4.9	0.35	5.4	0.0	0.085	21.9	64	14.8	21.9	11.65	1.1679	0.43	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	9:10	30.6	30.7	30.6	100.0	30.6	1.8	135.0	1.07	4.0	135.0	30.6	49.7	49.7	56.8	1005.6	0.0	0.0	786	11.27	819	5.7	0.41	5.9	0.0	0.085	22.1	62	14.4	22.0	11.32	1.1679	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	9:20	30.7	30.7	30.6	100.0	30.7	1.8	135.0	1.07	4.5	135.0	30.7	50.8	50.8	58.0	1005.4	0.0	0.0	804	11.53	814	6.0	0.43	6.2	0.0	0.086	22.0	62	14.4	21.9	11.32	1.168	0.0	229	2	100.0	10	01/05/25	5	2025	1
2025-01-05	9:30	30.9	31.0	30.7	100.0	30.9	1.8	135.0	1.07	4.5	135.0	30.9	53.0	53.0	60.2	1005.5	0.0	0.0	823	11.8	860	6.4	0.46	6.7	0.0	0.088	22.0	62	14.4	21.9	11.32	1.1681	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	9:40	30.9	30.9	30.7	100.0	30.9	1.8	157.5	1.07	4.9	157.5	30.9	52.4	52.4	59.6	1005.6	0.0	0.0	854	12.24	860	6.7	0.48	6.9	0.0	0.087	22.0	62	14.4	21.9	11.32	1.1682	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	9:50	30.9	30.9	30.8	100.0	30.9	1.8	157.5	1.07	4.9	157.5	30.9	53.0	53.0	60.2	1005.7	0.0	0.0	863	12.37	872	7.0	0.5	7.2	0.0	0.088	22.1	62	14.4	22.0	11.32	1.1681	0.0	229	2	100.0	10	01/05/25	5	2025	1
2025-01-05	10:00	31.2	31.2	30.9	100.0	31.2	1.3	157.5	0.8	4.5	157.5	31.2	55.4	55.4	62.7	1005.6	0.0	0.0	878	12.59	886	7.4	0.53	7.5	0.0	0.089	22.1	61	14.2	22.0	11.18	1.1682	0.56	226	2	100.0	10	01/05/25	5	2025	1
2025-01-05	10:10	31.1	31.3	31.1	100.0	31.1	1.8	135.0	1.07	4.9	135.0	31.1	54.1	54.1	61.3	1005.6	0.0	0.0	895	12.83	898	7.6	0.54	7.7	0.0	0.088	22.1	61	14.2	22.1	11.18	1.1679	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	10:20	31.2	31.3	31.1	100.0	31.2	1.3	135.0	0.8	4.0	135.0	31.2	56.2	56.2	63.5	1005.4	0.0	0.0	906	12.99	911	7.9	0.56	8.0	0.0	0.09	22.1	60	14.0	22.0	11.01	1.168	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	10:30	31.0	31.2	30.9	100.0	31.0	1.8	135.0	1.07	4.9	135.0	31.0	53.6	53.6	60.7	1005.4	0.0	0.0	918	13.16	921	8.1	0.58	8.1	0.0	0.088	22.0	61	14.1	21.9	11.19	1.1683	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	10:40	31.2	31.3	31.0	100.0	31.2	1.8	135.0	1.07	4.0	135.0	31.2	56.2	56.2	63.4	1005.0	0.0	0.0	927	13.29	930	8.2	0.59	8.3	0.0	0.09	22.1	57	13.1	21.8	10.48	1.1688	0.0	229	2	100.0	10	01/05/25	5	2025	1
2025-01-05	10:50	31.3	31.3	31.2	100.0	31.3	1.8	135.0	1.07	4.9	135.0	31.3	57.7	57.7	64.9	1004.9	0.0	0.0	934	13.39	937	8.4	0.6	8.4	0.0	0.09	22.1	60	13.9	21.9	11.02	1.1678	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	11:00	31.1	31.3	31.0	100.0	31.1	1.8	135.0	1.07	5.4	157.5	31.1	54.1	54.1	61.3	1004.8	0.0	0.0	939	13.46	942	8.4	0.6	8.4	0.0	0.088	22.2	61	14.3	22.1	11.17	1.1667	0.61	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	11:10	31.1	31.2	31.1	100.0	31.1	1.8	157.5	1.07	4.5	157.5	31.1	54.7	54.7	61.8	1004.8	0.0	0.0	943	13.52	946	8.5	0.61	8.5	0.0	0.089	22.2	61	14.3	22.1	11.17	1.1667	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	11:20	31.0	31.1	30.9	100.0	31.0	1.8	157.5	1.07	4.9	157.5	31.0	53.6	53.6	60.7	1004.5	0.0	0.0	944	13.53	949	8.5	0.61	8.5	0.0	0.088	22.2	56	13.0	22.0	10.31	1.1677	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	11:30	31.4	31.4	31.0	100.0	31.4	1.8	157.5	1.07	4.0	157.5	31.4	58.5	58.5	65.7	1004.5	0.0	0.0	946	13.56	951	8.5	0.61	8.5	0.0	0.091	22.3	58	13.6	22.2	10.67	1.1667	0.0	229	2	100.0	10	01/05/25	5	2025	1
2025-01-05	11:40	31.1	31.5	31.1	100.0	31.1	1.8	157.5	1.07	4.9	157.5	31.1	54.1	54.1	61.2	1004.3	0.0	0.0	945	13.55	951	8.4	0.6	8.4	0.0	0.088	22.2	55	12.7	21.9	10.11	1.1681	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	11:50	31.4	31.4	31.0	100.0	31.4	1.8	157.5	1.07	4.5	157.5	31.4	58.5	58.5	65.6	1004.2	0.0	0.0	947	13.58	956	8.4	0.6	8.4	0.0	0.091	22.2	53	12.1	21.8	9.77	1.1685	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	12:00	31.2	31.4	31.2	100.0	31.2	1.8	157.5	1.07	5.4	157.5	31.2	55.4	55.4	62.7	1004.1	0.0	0.0	927	13.29	935	8.1	0.58	8.2	0.0	0.089	22.2	55	12.7	21.9	10.11	1.1675	0.63	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	12:10	31.1	31.1	31.0	100.0	31.1	1.8	157.5	1.07	4.0	157.5	31.1	54.7	54.7	61.9	1004.0	0.0	0.0	920	13.19	928	8.0	0.57	8.0	0.0	0.089	22.3	59	13.9	22.2	10.87	1.1659	0.0	229	2	100.0	10	01/05/25	5	2025	1
2025-01-05	12:20	31.2	31.2	31.1	100.0	31.2	1.8	157.5	1.07	3.6	157.5	31.2	56.2	56.2	63.4	1003.9	0.0	0.0	908	13.02	916	7.7	0.55	7.9	0.0	0.09	22.3	54	12.6	22.1	9.91	1.167	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	12:30	31.3	31.4	31.2	100.0	31.3	1.3	157.5	0.8	4.9	157.5	31.3	57.7	57.7	65.0	1003.7	0.0	0.0	890	12.76	896	7.5	0.54	7.6	0.0	0.09	22.4	58	13.7	22.3	10.66	1.1653	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	12:40	31.1	31.3	31.1	100.0	31.1	1.8	157.5	1.07	4.5	157.5	31.1	54.7	54.7	61.9	1003.6	0.0	0.0	876	12.56	882	7.2	0.51	7.3	0.0	0.089	22.3	58	13.7	22.2	10.66	1.1654	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	12:50	31.2	31.3	31.1	100.0	31.2	1.3	157.5	0.8	4.5	157.5	31.2	56.2	56.2	63.5	1003.4	0.0	0.0	856	12.27	863	6.9	0.49	7.0	0.0	0.09	22.4	56	13.2	22.3	10.3	1.1652	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	13:00	30.9	31.2	30.9	100.0	30.9	1.8	157.5	1.07	4.5	157.5	30.9	52.4	52.4	59.7	1003.2	0.0	0.0	837	12.0	842	6.6	0.47	6.7	0.0	0.087	22.4	59	14.0	22.4	10.85	1.1641	0.58	229	2	100.0	10	01/05/25	5	2025	1
2025-01-05	13:10	30.9	31.1	30.9	100.0	30.9	1.8	157.5	1.07	4.9	157.5	30.9	53.0	53.0	60.3	1003.1	0.0	0.0	815	11.68	826	6.2	0.44	6.4	0.0	0.088	22.5	54	12.7	22.3	9.9	1.1653	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	13:20	30.9	30.9	30.7	100.0	30.9	1.8	157.5	1.07	4.9	157.5	30.9	52.4	52.4	59.7	1003.1	0.0	0.0	795	11.4	807	5.8	0.41	6.0	0.0	0.087	22.4	52	12.0	22.1	9.6	1.1665	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	13:30	30.9	31.0	30.9	100.0	30.9	1.3	157.5	0.8	4.5	157.5	30.9	53.0	53.0	60.2	1003.0	0.0	0.0	768	11.01	780	5.5	0.39	5.6	0.0	0.088	22.4	52	12.0	22.1	9.6	1.1663	0.0	226	2	100.0	10	01/05/25	5	2025	1
2025-01-05	13:40	30.8	31.0	30.8	100.0	30.8	1.3	157.5	0.8	4.5	157.5	30.8	51.9	51.9	59.1	1002.9	0.0	0.0	746	10.69	752	5.1	0.36	5.2	0.0	0.087	22.4	55	13.0	22.3	10.1	1.165	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	13:50	30.8	30.9	30.7	100.0	30.8	1.8	157.5	1.07	4.5	157.5	30.8	51.9	51.9	59.1	1002.8	0.0	0.0	713	10.22	733	4.7	0.34	4.9	0.0	0.087	22.5	52	12.2	22.2	9.6	1.1655	0.0	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	14:00	30.8	30.8	30.8	100.0	30.8	1.8	157.5	1.07	4.5	157.5	30.8	51.9	51.9	59.1	1002.6	0.0	0.0	682	9.78	694	4.2	0.3	4.4	0.0	0.087	22.6	56	13.3	22.5	10.3	1.1638	0.51	228	2	100.0	10	01/05/25	5	2025	1
2025-01-05	14:10	30.7	30.8	30.6	100.0	30.7	1.8	157.5	1.07	4.5	157.5	30.7	50.3	50.3	57.4	1002.6	0.0	0.0	651	9.33	666	3.9	0.28	4.0	0.0	0.086	22.6	52	12.2	22.3	9.6	1.1651	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	14:20	30.8	30.8	30.7	100.0	30.8	1.3	157.5	0.8	3.6	157.5	30.8	51.4	51.4	58.5	1002.5	0.0	0.0	620	8.89	633	3.5	0.25	3.6	0.0	0.086	22.5	51	11.9	22.2	9.4	1.1656	0.0	227	2	100.0	10	01/05/25	5	2025	1
2025-01-05	14:30	30.7	30.8	30.7	100.0	30.7	1.8	157.5	1.07	4.0	157.5	30.7	50.3	50.3	57.3	1002.6	0.0	0.0	587	8.41	603	3.1	0.22	3.2	0.0	0.086	22.4	50	11.5	22.1	9.25	1.1663	0.0	228	2	100.0	10	01/05/25	5	2025	1
